,Region Name,AIC,PDQ,RMSE,ROI Proj,Worst ROI,Best ROI
9861,8221.0,4261.760712106482,"(3, 2, 3)",772.3441156550493,121696,-260889,504283
9862,37025.0,3690.159127176827,"(3, 2, 3)",260.1552509933443,19096,-4816,43008
9863,68528.0,3682.463263257757,"(2, 2, 2)",258.7619732421854,42211,10645,73776
9864,30628.0,3642.886687000332,"(2, 2, 2)",240.5425507572293,-8423,-81855,65008
9865,52411.0,3976.065100115867,"(3, 2, 3)",447.2673268912411,1944,-28465,32353
9866,1519.0,4155.4919190032615,"(3, 2, 3)",630.7237220681826,24017,-249834,297869
9867,48421.0,3761.0550222018983,"(3, 2, 3)",298.0566044759162,-10805,-73441,51830
9868,19352.0,3871.6365605501614,"(3, 2, 3)",368.1978316089419,15618,-145837,177075
9869,85045.0,4177.521024426516,"(3, 2, 3)",658.1538583824711,128362,-809103,1065829
9870,6057.0,4145.634328522005,"(3, 2, 3)",618.4564447883736,59357,-96173,214888
9871,21131.0,4409.945882037004,"(3, 2, 3)",1019.9739888960867,99613,-318231,517458
9872,75135.0,3819.2561927387897,"(3, 2, 3)",332.4238298884444,77558,20878,134238
9873,1860.0,4122.282442913462,"(3, 2, 3)",592.6945249844172,95872,-102173,293918
9874,7720.0,4417.633344300792,"(3, 2, 3)",1033.9099490919668,263793,-118256,645843
9875,37769.0,3689.9908062766394,"(3, 1, 3)",253.52910574139747,14449,-4464,33364
9876,96795.0,4632.230951934176,"(3, 2, 3)",1552.3018152685122,58916,-167909,285742
9877,2537.0,4154.065954367707,"(3, 1, 3)",609.2886502425367,72427,-84293,229147
9878,49098.0,3994.4499898629715,"(2, 2, 2)",468.300181098365,66252,-19523,152029
9879,12834.0,3794.1059807954816,"(3, 2, 3)",317.25698237024693,46737,-20825,114300
9880,14514.0,3940.3781269533733,"(3, 2, 3)",417.5900743318085,12679,-24056,49416
9881,21904.0,4095.224947422304,"(3, 2, 3)",561.9420017999818,72776,-94072,239625
9882,47060.0,3686.4354908133178,"(3, 2, 3)",259.1810919926791,122182,46156,198207
9883,46552.0,3798.415118860807,"(3, 2, 3)",319.39166933699755,20273,-20383,60931
9884,16870.0,4055.8284882785256,"(3, 2, 3)",520.8933998560028,25071,-28929,79073
9885,54021.0,3859.212542195866,"(2, 2, 2)",362.1329666703525,38219,-137219,213657
9886,63334.0,1557.9314563788987,"(3, 2, 3)",731.3930198825267,46434,10593,82276
9887,95619.0,4128.046123765531,"(3, 2, 3)",598.7574618268193,227608,-204130,659347
9888,36312.0,3864.061980808183,"(2, 2, 2)",365.06370287923954,-1466,-39156,36223
9889,38676.0,1540.9015895406044,"(3, 2, 3)",670.532493963559,62381,35823,88940
9890,37220.0,4090.552886835545,"(3, 2, 3)",557.1874079811851,161500,-4854,327854
9891,38310.0,3446.671004761325,"(3, 2, 3)",164.05727198117168,16173,-1715,34062
9892,22973.0,3804.3574940232634,"(2, 2, 2)",326.428730358502,-1350,-238722,236020
9893,48888.0,3842.0598624565864,"(3, 2, 3)",347.5194414018077,72674,13034,132314
9894,35114.0,3786.5071686591195,"(3, 2, 3)",312.65319270175587,15974,-22992,54941
9895,36572.0,3685.4663051311018,"(3, 2, 3)",258.5456601017411,31773,-41549,105096
9896,39629.0,3880.4626527244454,"(2, 2, 2)",377.26403496035135,368521,175493,561550
9897,7422.0,4099.784735357656,"(3, 2, 3)",566.346225273742,-28901,-135897,78094
9898,63101.0,3043.2447297305744,"(3, 2, 3)",1312.9150296044702,-44574,-271102,181954
9899,20711.0,4461.23009816165,"(3, 2, 3)",1125.6560208702988,120565,-286374,527505
9900,30173.0,3760.793334240268,"(2, 2, 2)",300.6075004858954,52308,-10574,115191
9901,84315.0,4054.8481138879392,"(3, 2, 3)",519.9362263616298,118525,30372,206678
9902,6335.0,3964.962214812378,"(3, 2, 3)",438.46436604654446,18300,-103921,140523
9903,12186.0,3929.546391974595,"(3, 2, 3)",410.41062047169544,60694,-37368,158757
9904,22824.0,3852.619834292281,"(3, 2, 3)",354.87158432315437,47793,-99137,194724
9905,56572.0,1489.475238311221,"(3, 2, 3)",739.0057375209554,143704,83065,204342
9906,23192.0,3741.530275787655,"(3, 2, 3)",531.5304606809394,70209,-157572,297991
9907,93022.0,4376.121035894928,"(3, 2, 3)",958.1112212131034,61559,-593442,716560
9908,18078.0,4072.518466566492,"(3, 2, 3)",539.0272456019619,56632,-97670,210935
9909,3841.0,3932.826465921576,"(3, 2, 3)",413.5991401774515,87177,-59958,234312
9910,65548.0,3530.572583568952,"(3, 2, 3)",192.6745706849474,28350,-35090,91790
9911,11363.0,4892.3763908867095,"(3, 2, 3)",2538.0010700230314,60459,-125624,246542
9912,60136.0,3946.2829202711773,"(3, 2, 3)",423.3671087819741,17327,-145443,180097
9913,4071.0,3911.234004300055,"(3, 2, 3)",395.84869999793233,25512,-61193,112217
9914,60942.0,3602.2201978822427,"(3, 2, 3)",220.1683879325156,-12386,-34135,9363
9915,79323.0,1496.749281220395,"(2, 2, 2)",551.414404166664,-89481,-221580,42618
9916,97444.0,3982.1602337318027,"(3, 2, 3)",454.19054044717484,12683,-129896,155263
9917,84741.0,4148.299166695871,"(3, 2, 3)",621.0664771255188,33448,-40312,107210
9918,29540.0,3516.3627329985566,"(2, 2, 2)",189.06020265955135,-10358,-118952,98234
9919,38355.0,3938.494150462731,"(3, 2, 3)",416.20095522768594,-2331,-28804,24142
9920,53122.0,4100.0606427173425,"(3, 2, 3)",567.7723072218366,128079,-2573,258733
9921,21226.0,4187.118002479969,"(3, 2, 3)",669.257821460649,103280,-132012,338573
9922,44081.0,3733.698794788489,"(3, 2, 3)",282.72396998142267,6811,-25682,39306
9923,49415.0,3809.327909384442,"(3, 2, 3)",326.8611006163744,30934,-48285,110155
9924,96145.0,4785.662865424322,"(3, 2, 3)",2078.227594096803,180902,-426946,788751
9925,12822.0,3791.086335075668,"(3, 2, 3)",315.62717284221446,20954,-122430,164340
9926,27043.0,3603.3579720709263,"(3, 2, 3)",220.81145893296932,8117,-24623,40858
9927,78226.0,3631.4567490288455,"(3, 2, 3)",233.32287203169375,16791,-17227,50810
9928,97525.0,4175.328367425864,"(3, 2, 3)",655.2123182291378,34894,-342906,412696
9929,53578.0,3926.8527656928754,"(2, 1, 2)",399.38060356262145,33302,-4624,71229
9930,13114.0,3838.1472377666746,"(3, 1, 3)",336.26481599955406,14063,-6176,34302
9931,18655.0,3979.0530875867416,"(3, 2, 3)",449.7759700173888,12649,-18640,43939
9932,79347.0,1479.6355579366545,"(3, 2, 3)",494.94546482651566,21036,-8007,50080
9933,13073.0,3853.810951828938,"(3, 2, 3)",354.14224526267424,20439,4406,36472
9934,19076.0,3780.0036518848287,"(2, 2, 2)",311.683725503115,9525,-100504,119555
9935,60096.0,3939.0413023254278,"(3, 2, 3)",418.0681913834685,55816,-55372,167005
9936,15478.0,4118.169700948039,"(3, 1, 3)",565.5116867053821,24302,-15057,63663
9937,12158.0,4057.2421340494902,"(3, 2, 3)",522.4424205038886,97157,-7625,201940
9938,32730.0,4032.0303321398437,"(2, 2, 2)",503.74816129112895,102808,-229153,434770
9939,23487.0,3905.570396541594,"(2, 2, 2)",395.87793142482616,47796,-65940,161533
9940,53126.0,4201.14502458614,"(3, 2, 3)",685.9401485859663,26678,-52457,105814
9941,13135.0,3725.904166451985,"(3, 2, 3)",278.3591147774154,13679,-5473,32831
9942,11944.0,3200.496414642888,"(3, 1, 3)",1928.755348255767,146307,-104333,396948
9943,36611.0,3718.1340293528383,"(3, 2, 3)",274.50337144139576,194,-30064,30453
9944,73049.0,3989.7068960157935,"(3, 2, 3)",459.1616097609629,31250,-11434,73935
9945,20616.0,4187.101508108874,"(3, 2, 3)",668.6435206371558,83633,-170181,337448
9946,28594.0,4454.956656265487,"(3, 2, 3)",1103.9816841948823,40267,-290462,370997
9947,50035.0,4033.7228952759515,"(3, 1, 3)",486.3423171004445,31811,8666,54956
9948,67432.0,1352.3317640205908,"(3, 2, 3)",252.8419347305908,20235,10978,29493
9949,55719.0,3628.427164586417,"(3, 2, 3)",231.4710232809923,-1181,-17421,15059
9950,62012.0,3717.567916759587,"(3, 2, 3)",273.902268024724,1685,-20429,23799
9951,41016.0,3824.1397012868797,"(3, 1, 3)",326.1470029885527,8108,-16690,32906
9952,46711.0,3513.0248278028394,"(3, 2, 3)",186.25136430535306,12072,-14611,38757
9953,48730.0,3675.9814764059834,"(3, 2, 3)",253.8006931081644,19923,-32439,72287
9954,38225.0,3508.684719481166,"(3, 1, 3)",179.3549224372602,4126,-6021,14274
9955,46795.0,3730.51235426178,"(3, 2, 3)",281.3260252848173,16680,-16492,49853
9956,92661.0,5294.529321620869,"(3, 2, 3)",5448.467860290263,536278,-1798841,2871398
9957,32531.0,4075.801345489275,"(3, 2, 3)",538.7979117917095,20324,-53428,94077
9958,39150.0,1434.0027361443183,"(3, 2, 3)",393.7425644779608,31118,14489,47748
9959,95470.0,4236.158375433407,"(3, 2, 3)",734.6541184381578,-42197,-477115,392719
9960,56367.0,3780.898937655704,"(2, 2, 2)",312.39104301659415,35262,-83538,154063
9961,56468.0,3967.419147913396,"(3, 2, 3)",440.7381456720111,50255,-23275,123787
9962,28097.0,3951.391228602542,"(3, 2, 3)",426.99655069787053,20713,-15247,56674
9963,75559.0,3585.1738797333196,"(3, 2, 3)",213.0063388818112,-5258,-18261,7744
9964,62230.0,3818.7210241231555,"(3, 2, 3)",331.9222609186744,-10341,-44356,23673
9965,67735.0,1411.2025722013655,"(3, 2, 3)",341.56217756694457,27332,-3591,58257
9966,7068.0,4391.835832243416,"(3, 1, 3)",953.6057437112703,64061,-99796,227918
9967,68526.0,2711.3065553370625,"(3, 2, 3)",673.2253566414587,24157,-44207,92521
9968,24441.0,3747.114409573951,"(3, 2, 3)",290.5120174754483,48977,-87176,185130
9969,30183.0,4107.37193428006,"(3, 2, 3)",575.2330006839057,109941,-21484,241368
9970,38680.0,4023.4422324593,"(3, 2, 3)",488.51990934657096,6790,-27327,40908
9971,45345.0,3633.228390792894,"(2, 1, 2)",229.7037388615567,6530,-13701,26762
9972,63863.0,1965.4080732747473,"(2, 2, 2)",149.88752392921575,13239,5995,20483
9973,66227.0,3941.6181328522894,"(3, 2, 3)",420.379587108895,73246,-11295,157788
9974,7513.0,4253.935920775816,"(3, 2, 3)",758.6975058670373,190302,-61769,442375
9975,64040.0,3730.8107465747803,"(3, 1, 3)",273.31198674883547,9924,-17086,36935
9976,6279.0,3975.8116989890095,"(3, 2, 3)",447.94622474691334,40627,-75123,156379
9977,16033.0,3936.2011556833445,"(3, 2, 3)",415.01234351810507,1146,-45033,47325
9978,78575.0,4069.4696692604784,"(3, 2, 3)",532.3033684077146,35443,-4326,75213
9979,49055.0,3866.0224857498356,"(3, 2, 3)",363.54784742070973,22738,-30179,75657
9980,83544.0,3663.080229994433,"(3, 2, 3)",247.97772921682082,96527,14280,178773
9981,98596.0,4022.4282244695323,"(3, 2, 3)",488.6900141411443,95500,25260,165739
9982,14487.0,3929.8920511603033,"(3, 2, 3)",409.59051068706094,47155,14551,79759
9983,95220.0,4571.861468126393,"(3, 2, 3)",1388.3043260292393,286971,-471200,1045144
9984,7465.0,4026.5561351243755,"(3, 2, 3)",493.4659935842652,88651,-123392,300695
9985,3848.0,3906.2132413902777,"(3, 2, 3)",393.28079197415565,98095,-43080,239270
9986,45171.0,3569.8899412908995,"(2, 1, 2)",205.822807096928,16822,-10768,44414
9987,26047.0,2477.1600254788736,"(1, 2, 1)",388.8424411933124,143228,-480235,766693
9988,78025.0,3906.377467489103,"(3, 2, 3)",391.0449989663407,31618,11129,52106
9989,78119.0,3641.037352685627,"(3, 2, 3)",236.9127025965239,7328,-11328,25986
9990,2830.0,4011.7879576078753,"(3, 2, 3)",480.34318788264926,28409,-192764,249583
9991,74047.0,3782.038816166642,"(3, 2, 3)",310.33198717299655,42994,7563,78424
9992,21120.0,4297.717574045655,"(3, 2, 3)",823.9936070938276,146243,-185711,478199
9993,65010.0,3800.194305090821,"(3, 2, 3)",320.4683055026268,20606,-8098,49312
9994,11516.0,4444.086002012209,"(3, 2, 3)",1088.9787002525266,243074,-428648,914798
9995,79036.0,3616.6831445356015,"(2, 2, 2)",228.46629157398982,4370,-21296,30037
9996,75709.0,3727.8864120550506,"(3, 2, 3)",280.02943917923875,75476,22000,128952
9997,81635.0,4116.471488474677,"(3, 2, 3)",585.228022311179,38917,-209430,287265
9998,18661.0,3949.3703799711743,"(3, 2, 3)",424.8689526802353,-2277,-43673,39118
9999,29431.0,4257.210361537455,"(3, 2, 3)",760.2110636983186,21043,-39565,81653
10000,14706.0,3516.8721832601686,"(3, 2, 3)",187.78952019201117,34915,897,68932
10001,34637.0,3943.173456273329,"(3, 2, 3)",421.5608203359102,34711,-234780,304203
10002,59847.0,3809.1820254941945,"(3, 2, 3)",326.4612756264233,90264,-15627,196156
10003,46120.0,3528.255363454256,"(2, 2, 2)",193.175169036779,23191,744,45638
10004,49082.0,3583.2964576259615,"(3, 2, 3)",212.54538573794554,10938,-17240,39118
10005,1073.0,3971.3690360425608,"(3, 2, 3)",444.46955618797557,15337,-108735,139410
10006,11709.0,4448.522016370322,"(3, 2, 3)",1091.3093378947558,117533,-201498,436564
10007,45387.0,2727.278470962192,"(3, 2, 3)",545.1075671751952,70668,17840,123495
10008,94028.0,5449.022483438332,"(3, 1, 3)",6997.979269898329,603736,-256428,1463901
10009,37082.0,3784.6748583515746,"(3, 2, 3)",311.9088227109132,62080,2392,121768
10010,66217.0,4016.1116491156217,"(3, 1, 3)",468.844739490395,51542,-38880,141965
10011,73165.0,2426.4750417237315,"(3, 2, 3)",917.0346614528336,96540,48430,144651
10012,66616.0,3651.623476220921,"(3, 2, 3)",241.66735505900007,-5387,-22110,11334
10013,24517.0,3651.581721877762,"(2, 2, 2)",243.50981862035195,9367,-14214,32949
10014,99141.0,3923.7497534944596,"(3, 2, 3)",404.746265726075,18312,-32910,69535
10015,12721.0,4236.532159737414,"(3, 2, 3)",734.5637131809846,-58312,-249555,132930
10016,27013.0,3962.015737312309,"(3, 2, 3)",435.591895766085,23599,-22375,69574
10017,46565.0,3668.116435023168,"(3, 2, 3)",249.92561836760063,-514,-38767,37737
10018,46777.0,3459.6151050229387,"(3, 2, 3)",168.43740494470427,29296,-1569,60161
10019,93445.0,4313.923457373831,"(3, 2, 3)",849.7105329182544,10638,-267033,288310
10020,13316.0,3762.34384343779,"(3, 2, 3)",298.3278272382902,21706,515,42898
10021,60954.0,3954.8744193969005,"(3, 2, 3)",429.96656281624047,-2947,-58330,52435
10022,85361.0,4066.506248891375,"(2, 2, 2)",536.8848550070007,94498,-439078,628076
10023,3446.0,3845.9948215161157,"(3, 2, 3)",350.61404715218976,83499,-13408,180408
10024,3868.0,4186.96074444971,"(3, 2, 3)",668.7886280239449,58794,-65397,182986
10025,54002.0,3841.9997501923394,"(3, 2, 3)",348.0877721823342,105261,15301,195221
10026,95316.0,4241.5974918734055,"(3, 2, 3)",740.7107185089835,133617,-103637,370873
10027,1033.0,3930.209017267207,"(3, 1, 3)",399.7637418837486,24232,-34117,82582
10028,70710.0,3805.461856482359,"(2, 2, 2)",326.26129671029963,12768,-10802,36339
10029,84004.0,4717.128048747956,"(3, 2, 3)",1827.0634150071353,141064,-559607,841736
10030,10590.0,4927.8176796630105,"(3, 2, 3)",2705.0689785936643,-122901,-394186,148383
10031,26181.0,3628.0700487730755,"(3, 1, 3)",225.37703410332236,15545,412,30678
10032,84664.0,4228.515592267462,"(3, 2, 3)",724.5689395785356,167787,-293230,628805
10033,18810.0,3905.8681697159263,"(3, 2, 3)",391.66539663703554,14594,-17026,46216
10034,43465.0,3873.7606498782457,"(3, 2, 3)",368.2170245895607,-5001,-28228,18224
10035,56058.0,3577.3126462210307,"(2, 2, 2)",212.12363330243878,31077,-54183,116337
10036,27521.0,3936.7585957394353,"(3, 2, 3)",415.0519270039729,23006,-3116,49128
10037,21903.0,4013.333465555307,"(3, 2, 3)",481.7744586629458,66959,-77154,211074
10038,12518.0,4063.4267369653808,"(3, 1, 3)",510.18279077075584,35821,-94426,166069
10039,63389.0,2206.052082417602,"(3, 2, 3)",333.3861911674469,15449,-67050,97948
10040,97535.0,4060.1541439595485,"(3, 2, 3)",525.1964401933399,79956,-53126,213039
10041,25213.0,2082.9132742990555,"(3, 2, 3)",389.37301047295983,29987,10183,49792
10042,64126.0,3886.886202519932,"(3, 2, 3)",377.2036024049018,2494,-23822,28811
10043,48353.0,3992.6482152079675,"(2, 1, 2)",451.75868071096505,28926,-39857,97710
10044,20833.0,4331.163559123294,"(3, 2, 3)",877.8253472641073,206309,-331303,743922
10045,48438.0,3957.2983153553164,"(3, 2, 3)",432.8060147376996,20036,-66175,106247
10046,18426.0,3967.3163814341224,"(3, 2, 3)",440.0233506038664,14752,-42437,71941
10047,18091.0,4017.814221667691,"(3, 1, 3)",470.5810907114226,27345,-51177,105868
10048,46391.0,3968.7080318693543,"(3, 2, 3)",441.6089082311227,94627,-32487,221742
10049,28394.0,4049.673462496749,"(3, 2, 3)",513.3556810327667,4071,-25866,34009
10050,62549.0,1451.1173766157717,"(3, 2, 3)",1099.088046112916,146550,90140,202961
10051,11560.0,4669.196632595671,"(3, 2, 3)",1666.2001627963946,215249,-195718,626216
10052,77963.0,4026.667212679859,"(3, 2, 3)",487.94159526110894,24126,6485,41767
10053,1376.0,3986.8318952131503,"(3, 2, 3)",457.78342428155,-19835,-122660,82990
10054,1464.0,4038.2570796632026,"(3, 2, 3)",505.12745554200785,90017,-77618,257653
10055,13326.0,4070.2389286316434,"(3, 1, 3)",521.0232469443803,42525,-12872,97922
10056,46167.0,3995.8738787279976,"(3, 2, 3)",464.72060370035473,76461,16767,136155
10057,3264.0,4031.5993267650138,"(3, 2, 3)",498.25775747150976,33494,-70756,137744
10058,12570.0,4100.178748781413,"(3, 2, 3)",567.218038882106,80432,-141116,301980
10059,30510.0,3757.1558350386886,"(3, 2, 3)",295.9358236070806,60560,-5076,126197
10060,79512.0,3534.3437860764357,"(3, 2, 3)",193.82472035205066,9099,-5683,23882
10061,79766.0,3977.5404608195104,"(2, 1, 2)",439.9985315578807,22585,-9750,54921
10062,34484.0,3983.8225658115384,"(3, 2, 3)",452.68019572755617,-20781,-613029,571466
10063,1524.0,3925.6966853120543,"(3, 2, 3)",408.00420007726257,36794,-109343,182931
10064,68152.0,3763.0341393800313,"(3, 2, 3)",299.4111349523454,39647,-12891,92187
10065,2718.0,3910.8995374880315,"(3, 2, 3)",396.64709354043765,10655,-172215,193527
10066,12972.0,3588.929132530663,"(2, 2, 2)",217.06420437564768,25250,-13906,64408
10067,97002.0,4327.522464021346,"(3, 2, 3)",873.0243417743126,234859,-68588,538307
10068,97227.0,4236.7355963662985,"(3, 2, 3)",735.1554908610156,-5387,-301195,290421
10069,29661.0,4067.939042605676,"(3, 2, 3)",533.4939616566747,148896,35674,262119
10070,72727.0,3998.4194807803747,"(3, 2, 3)",467.2697073408017,51770,-13088,116629
10071,98953.0,3901.9140048389763,"(3, 2, 3)",388.6449844366893,37282,3452,71113
10072,55808.0,4086.0748870900784,"(3, 2, 3)",549.8608748681507,13568,-22619,49757
10073,66608.0,3715.149511914965,"(3, 2, 3)",272.5686203338276,-6287,-30956,18381
10074,53955.0,4091.964824591002,"(3, 2, 3)",558.0890995305334,46030,-26045,118106
10075,54829.0,3757.545083514704,"(3, 2, 3)",295.69044240381135,48234,-108864,205333
10076,46748.0,3752.9247737162646,"(3, 1, 3)",285.43507488747076,27314,-6424,61052
10077,7630.0,4291.048339202504,"(3, 2, 3)",813.1799175750087,79579,-212178,371337
10078,30560.0,3816.6447867093284,"(3, 2, 3)",331.8840029450163,18584,-106789,143959
10079,75754.0,3740.8322128402474,"(3, 2, 3)",286.12814510787865,-11520,-45425,22383
10080,28609.0,3902.922989482999,"(3, 2, 3)",389.5417247504596,20433,-18513,59381
10081,13108.0,3858.3993358004745,"(3, 2, 3)",358.21481301686623,-5556,-36268,25155
10082,44618.0,3793.258114313725,"(3, 2, 3)",316.4276588527418,13705,-20468,47878
10083,93427.0,4660.406405167804,"(3, 2, 3)",1635.0171584132324,156114,-506802,819031
10084,22939.0,3800.313906940663,"(3, 2, 3)",321.3011943218006,32298,-74406,139004
10085,7092.0,4496.185552139246,"(2, 2, 2)",1211.667772770794,-401113,-1399732,597505
10086,31822.0,3859.932915349289,"(3, 2, 3)",359.6721326750497,1489,-54114,57093
10087,48821.0,3911.5801143917406,"(3, 1, 3)",385.6315002222886,18602,-38431,75636
10088,87043.0,4416.279500925888,"(3, 2, 3)",1031.6187741045226,-588,-133994,132818
10089,30113.0,3832.230987988278,"(2, 2, 2)",343.0606044778042,8751,-24007,41510
10090,11507.0,4390.085859591231,"(3, 2, 3)",981.6510942952236,71137,-128265,270541
10091,44201.0,3753.508677985226,"(3, 2, 3)",293.1768011640646,7867,-23413,39148
10092,21152.0,4266.437377981484,"(3, 2, 3)",777.8861334103113,154896,-143159,452952
10093,47567.0,1509.6933354671546,"(3, 2, 3)",646.0573079428854,81165,56411,105919
10094,1773.0,4611.460094856174,"(3, 2, 3)",1496.1663268032157,230404,-274669,735477
10095,10994.0,4247.58181997753,"(3, 2, 3)",751.3606514296713,167359,-187251,521971
10096,46160.0,3837.9940082075864,"(3, 2, 3)",344.9604344061091,91433,21763,161103
10097,78583.0,3860.068767104376,"(3, 2, 3)",359.1021704856209,21474,-3002,45950
10098,70711.0,2775.199094309023,"(3, 2, 3)",803.2483596320071,3981,-82838,90802
10099,80543.0,3761.1423349829547,"(3, 2, 3)",298.17444945149043,105945,-1992,213882
10100,85616.0,4018.465706339642,"(3, 2, 3)",484.5937225645583,-26309,-66586,13968
10101,30735.0,3746.7523219137092,"(3, 2, 3)",290.3162470451176,22196,-27492,71885
10102,37737.0,3836.9207016231403,"(2, 2, 2)",347.229268963551,92246,302,184189
10103,76255.0,3616.9946488406345,"(3, 2, 3)",226.49791705155565,-2637,-17806,12531
10104,80808.0,3860.6342010038206,"(3, 2, 3)",360.60567155622186,161170,47561,274780
10105,75684.0,3593.9578786758298,"(3, 1, 3)",211.0810859361004,9676,-9236,28589
10106,4021.0,3913.297059035244,"(3, 2, 3)",398.5173585342859,78347,-64598,221294
10107,3254.0,4263.558127655352,"(3, 2, 3)",772.535227087079,104461,-104287,313210
10108,46075.0,3805.842077746793,"(3, 2, 3)",324.1620065959466,35274,-3201,73749
10109,85552.0,4034.079123541463,"(3, 2, 3)",501.1916833821918,-146399,-391073,98275
10110,56081.0,1377.6150960346893,"(2, 2, 2)",296.09148738397664,-1799,-241111,237513
10111,59864.0,3760.7877463754426,"(3, 2, 3)",297.70867290896587,37036,-12530,86603
10112,49021.0,3815.621853123092,"(3, 1, 3)",321.08612564856224,26338,-15881,68557
10113,97882.0,2642.169051029384,"(2, 2, 2)",426.53034632207454,116666,-218281,451615
10114,8886.0,4305.061928848176,"(3, 2, 3)",835.6434285400014,8394,-186806,203594
10115,43830.0,3778.2794408929185,"(3, 2, 3)",308.01727526529754,49115,4215,94014
10116,36580.0,3978.090073252829,"(3, 2, 3)",449.48882471380267,45684,-11984,103353
10117,2874.0,4166.894844775625,"(3, 2, 3)",644.1276588616613,162752,-92220,417725
10118,24563.0,3764.9090725824303,"(3, 1, 3)",292.19841595575707,8568,-12167,29304
10119,27349.0,3860.8013197118344,"(3, 2, 3)",360.3161565083162,6859,-34068,47788
10120,64156.0,1046.947384044096,"(2, 2, 2)",2531.4451235852152,261983,173057,350908
10121,83445.0,3697.904423033718,"(2, 2, 2)",266.9522897599802,81119,11974,150265
10122,83330.0,3684.0044608100075,"(2, 2, 2)",259.41385028321986,25276,-7616,58169
10123,20754.0,4281.910764285109,"(3, 2, 3)",801.251830455923,-6880,-338916,325154
10124,75844.0,3685.4721495660356,"(3, 2, 3)",257.95325179005886,-1996,-26228,22236
10125,74059.0,3666.0621403787386,"(3, 2, 3)",248.5036760667631,14425,-2210,31060
10126,54208.0,4134.315013576637,"(3, 2, 3)",602.9222947579875,33577,-4349,71504
10127,23181.0,2345.469199289439,"(2, 2, 2)",395.3002666228353,90617,-125515,306750
10128,44730.0,3830.981019431631,"(3, 2, 3)",339.79197273098197,6902,-24751,38556
10129,48655.0,3849.3929520499555,"(3, 2, 3)",352.6283896550808,85794,7245,164343
10130,30710.0,4019.2465427908646,"(3, 2, 3)",485.3959377436415,21556,-19545,62657
10131,2859.0,4149.390363528535,"(3, 2, 3)",623.5475155676877,71710,-137719,281141
10132,20685.0,4341.956817354396,"(3, 2, 3)",897.7116994312917,91977,-181732,365686
10133,73538.0,2057.2537392240283,"(3, 2, 3)",1057.3842850192416,-3405,-51147,44335
10134,2738.0,4356.018628678399,"(3, 2, 3)",920.7921039187859,168202,-109426,445831
10135,49421.0,3608.1959033378357,"(2, 2, 2)",224.7704685372819,-8170,-42148,25808
10136,12790.0,2884.508876781605,"(3, 2, 3)",840.5707941375009,-92835,-183159,-2510
10137,14867.0,3871.6528951665846,"(3, 2, 3)",365.9549464332527,22501,5065,39938
10138,48656.0,3418.1554653817784,"(3, 2, 3)",155.38256892909894,4171,-20699,29043
10139,89061.0,2248.097942769981,"(3, 2, 3)",700.9804462553158,227483,140351,314614
10140,38860.0,1475.0841187399772,"(3, 2, 3)",475.0027481836541,47427,22469,72386
10141,64153.0,3890.601406170045,"(3, 2, 3)",380.6228981522193,53231,-583,107046
10142,64158.0,3946.01641157965,"(3, 2, 3)",423.1060148717432,84869,13863,155875
10143,98844.0,3779.94636281307,"(3, 1, 3)",299.376117002812,14877,-16386,46142
10144,61606.0,3683.1947987846147,"(3, 2, 3)",256.61364925641396,-16898,-34429,632
10145,2642.0,4221.914369948765,"(3, 2, 3)",714.3698241460605,171519,-83691,426730
10146,13778.0,3901.835243916491,"(3, 2, 3)",388.3631796605789,24493,-10369,59355
10147,65785.0,3655.959933623413,"(2, 1, 2)",239.23211899222918,8248,-18144,34641
10148,78266.0,4307.412397941222,"(3, 2, 3)",836.1181621237502,68339,13140,123537
10149,81526.0,4135.916857116152,"(3, 2, 3)",607.2306850990315,143687,-53818,341193
10150,3870.0,4530.558689265331,"(3, 2, 3)",1278.5504851124997,85105,-76110,246321
10151,19032.0,3785.3442587685186,"(3, 2, 3)",312.57738802583003,33728,-50477,117934
10152,49649.0,3857.5360145840195,"(3, 2, 3)",357.38158353666483,20623,-29086,70333
10153,96088.0,4204.8819895016095,"(3, 2, 3)",691.397218514607,30243,-113537,174024
10154,49250.0,3725.356148871252,"(3, 2, 3)",278.78323756446866,39478,-17711,96668
10155,8533.0,4137.604882195878,"(3, 2, 3)",608.8319590823754,28299,-187659,244259
10156,12563.0,4226.094774911651,"(3, 2, 3)",720.6886963772997,49995,-137375,237366
10157,49028.0,3593.0377772651254,"(2, 2, 2)",218.33172664588884,-622,-24936,23691
10158,53528.0,3987.5378230624833,"(3, 2, 3)",456.99309536811046,38986,-10431,88404
10159,7830.0,4238.489621780396,"(3, 2, 3)",736.6597482525231,-19278,-302250,263694
10160,13865.0,3939.4491333098827,"(3, 2, 3)",416.6877827620782,20675,-5448,46798
10161,93219.0,3962.321653897255,"(3, 2, 3)",435.9231523997731,15307,-44368,74983
10162,53813.0,3755.402865204226,"(3, 2, 3)",294.45519210505455,9273,-21547,40095
10163,6472.0,4037.681377788273,"(3, 2, 3)",503.16702513975935,-49619,-242668,143429
10164,10925.0,4282.113666609329,"(3, 2, 3)",796.3945974098617,35894,-177989,249777
10165,17361.0,3978.2934662417365,"(3, 2, 3)",450.94059562546687,27053,-128817,182924
10166,35117.0,3732.9974510110133,"(3, 2, 3)",282.9723466814747,41528,-22495,105553
10167,75638.0,3539.4120735032757,"(2, 2, 2)",197.64278071719437,-9725,-133410,113959
